Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Israel,ISR,2018,Income share held by second 20%,SI.DST.02ND.20,10.9
Israel,ISR,2017,Income share held by second 20%,SI.DST.02ND.20,11
Israel,ISR,2016,Income share held by second 20%,SI.DST.02ND.20,10.6
Israel,ISR,2015,Income share held by second 20%,SI.DST.02ND.20,10.6
Israel,ISR,2014,Income share held by second 20%,SI.DST.02ND.20,10.4
Israel,ISR,2013,Income share held by second 20%,SI.DST.02ND.20,10.4
Israel,ISR,2012,Income share held by second 20%,SI.DST.02ND.20,9.9
Israel,ISR,2011,Income share held by second 20%,SI.DST.02ND.20,9.8
Israel,ISR,2010,Income share held by second 20%,SI.DST.02ND.20,9.7
Israel,ISR,2009,Income share held by second 20%,SI.DST.02ND.20,9.5
Israel,ISR,2008,Income share held by second 20%,SI.DST.02ND.20,9.8
Israel,ISR,2007,Income share held by second 20%,SI.DST.02ND.20,10
Israel,ISR,2006,Income share held by second 20%,SI.DST.02ND.20,9.9
Israel,ISR,2005,Income share held by second 20%,SI.DST.02ND.20,9.7
Israel,ISR,2004,Income share held by second 20%,SI.DST.02ND.20,9.8
Israel,ISR,2003,Income share held by second 20%,SI.DST.02ND.20,10
Israel,ISR,2002,Income share held by second 20%,SI.DST.02ND.20,10.3
Israel,ISR,2001,Income share held by second 20%,SI.DST.02ND.20,10.4
Israel,ISR,1997,Income share held by second 20%,SI.DST.02ND.20,10.7
Israel,ISR,1992,Income share held by second 20%,SI.DST.02ND.20,11.4
Israel,ISR,1986,Income share held by second 20%,SI.DST.02ND.20,11.1
Israel,ISR,1979,Income share held by second 20%,SI.DST.02ND.20,11.1
Israel,ISR,2018,Income share held by third 20%,SI.DST.03RD.20,16.5
Israel,ISR,2017,Income share held by third 20%,SI.DST.03RD.20,16.6
Israel,ISR,2016,Income share held by third 20%,SI.DST.03RD.20,16.4
Israel,ISR,2015,Income share held by third 20%,SI.DST.03RD.20,16.2
Israel,ISR,2014,Income share held by third 20%,SI.DST.03RD.20,16.3
Israel,ISR,2013,Income share held by third 20%,SI.DST.03RD.20,15.9
Israel,ISR,2012,Income share held by third 20%,SI.DST.03RD.20,15.7
Israel,ISR,2011,Income share held by third 20%,SI.DST.03RD.20,15.6
Israel,ISR,2010,Income share held by third 20%,SI.DST.03RD.20,15.5
Israel,ISR,2009,Income share held by third 20%,SI.DST.03RD.20,15.5
Israel,ISR,2008,Income share held by third 20%,SI.DST.03RD.20,15.5
Israel,ISR,2007,Income share held by third 20%,SI.DST.03RD.20,15.7
Israel,ISR,2006,Income share held by third 20%,SI.DST.03RD.20,15.6
Israel,ISR,2005,Income share held by third 20%,SI.DST.03RD.20,15.2
Israel,ISR,2004,Income share held by third 20%,SI.DST.03RD.20,15.6
Israel,ISR,2003,Income share held by third 20%,SI.DST.03RD.20,15.6
Israel,ISR,2002,Income share held by third 20%,SI.DST.03RD.20,15.9
Israel,ISR,2001,Income share held by third 20%,SI.DST.03RD.20,15.8
Israel,ISR,1997,Income share held by third 20%,SI.DST.03RD.20,15.9
Israel,ISR,1992,Income share held by third 20%,SI.DST.03RD.20,16.3
Israel,ISR,1986,Income share held by third 20%,SI.DST.03RD.20,16.2
Israel,ISR,1979,Income share held by third 20%,SI.DST.03RD.20,16.1
Israel,ISR,2018,Income share held by fourth 20%,SI.DST.04TH.20,23.6
Israel,ISR,2017,Income share held by fourth 20%,SI.DST.04TH.20,24
Israel,ISR,2016,Income share held by fourth 20%,SI.DST.04TH.20,23.6
Israel,ISR,2015,Income share held by fourth 20%,SI.DST.04TH.20,23.4
Israel,ISR,2014,Income share held by fourth 20%,SI.DST.04TH.20,23.5
Israel,ISR,2013,Income share held by fourth 20%,SI.DST.04TH.20,23.4
Israel,ISR,2012,Income share held by fourth 20%,SI.DST.04TH.20,23.5
Israel,ISR,2011,Income share held by fourth 20%,SI.DST.04TH.20,23.6
Israel,ISR,2010,Income share held by fourth 20%,SI.DST.04TH.20,22.9
Israel,ISR,2009,Income share held by fourth 20%,SI.DST.04TH.20,23.5
Israel,ISR,2008,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,2007,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,2006,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,2005,Income share held by fourth 20%,SI.DST.04TH.20,23.1
Israel,ISR,2004,Income share held by fourth 20%,SI.DST.04TH.20,23.6
Israel,ISR,2003,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,2002,Income share held by fourth 20%,SI.DST.04TH.20,23.2
Israel,ISR,2001,Income share held by fourth 20%,SI.DST.04TH.20,23
Israel,ISR,1997,Income share held by fourth 20%,SI.DST.04TH.20,22.9
Israel,ISR,1992,Income share held by fourth 20%,SI.DST.04TH.20,22.9
Israel,ISR,1986,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,1979,Income share held by fourth 20%,SI.DST.04TH.20,23.3
Israel,ISR,2018,Income share held by highest 20%,SI.DST.05TH.20,43.8
Israel,ISR,2017,Income share held by highest 20%,SI.DST.05TH.20,43.3
Israel,ISR,2016,Income share held by highest 20%,SI.DST.05TH.20,44.2
Israel,ISR,2015,Income share held by highest 20%,SI.DST.05TH.20,44.8
Israel,ISR,2014,Income share held by highest 20%,SI.DST.05TH.20,44.8
Israel,ISR,2013,Income share held by highest 20%,SI.DST.05TH.20,45.3
Israel,ISR,2012,Income share held by highest 20%,SI.DST.05TH.20,46.3
Israel,ISR,2011,Income share held by highest 20%,SI.DST.05TH.20,46.2
Israel,ISR,2010,Income share held by highest 20%,SI.DST.05TH.20,47.2
Israel,ISR,2009,Income share held by highest 20%,SI.DST.05TH.20,47
Israel,ISR,2008,Income share held by highest 20%,SI.DST.05TH.20,46.5
Israel,ISR,2007,Income share held by highest 20%,SI.DST.05TH.20,46.1
Israel,ISR,2006,Income share held by highest 20%,SI.DST.05TH.20,46.4
Israel,ISR,2005,Income share held by highest 20%,SI.DST.05TH.20,47.2
Israel,ISR,2004,Income share held by highest 20%,SI.DST.05TH.20,46.2
Israel,ISR,2003,Income share held by highest 20%,SI.DST.05TH.20,45.9
Israel,ISR,2002,Income share held by highest 20%,SI.DST.05TH.20,45.1
Israel,ISR,2001,Income share held by highest 20%,SI.DST.05TH.20,44.9
Israel,ISR,1997,Income share held by highest 20%,SI.DST.05TH.20,44.3
Israel,ISR,1992,Income share held by highest 20%,SI.DST.05TH.20,42.4
Israel,ISR,1986,Income share held by highest 20%,SI.DST.05TH.20,43
Israel,ISR,1979,Income share held by highest 20%,SI.DST.05TH.20,42.8
Israel,ISR,2018,Income share held by highest 10%,SI.DST.10TH.10,27.6
Israel,ISR,2017,Income share held by highest 10%,SI.DST.10TH.10,27
Israel,ISR,2016,Income share held by highest 10%,SI.DST.10TH.10,27.7
