Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Hungary,HUN,2019,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,22.1
Hungary,HUN,2013,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,20.7
Hungary,HUN,2009,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,13.8
Hungary,HUN,2019,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,51.9
Hungary,HUN,2013,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,48.7
Hungary,HUN,2009,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,42.4
Hungary,HUN,2005,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,36.5
Hungary,HUN,2021,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,98.9000015258789
Hungary,HUN,2014,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99
Hungary,HUN,1990,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.1999969482422
Hungary,HUN,1980,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.3181228637695
Hungary,HUN,2021,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.00404000282288
Hungary,HUN,2014,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.00312995910645
Hungary,HUN,1990,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1
Hungary,HUN,1980,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.998960018157959
Hungary,HUN,2021,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,98.5
Hungary,HUN,2014,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,98.6900024414063
Hungary,HUN,1990,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.1999969482422
Hungary,HUN,1980,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.4216613769531
Hungary,HUN,2021,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.0999984741211
Hungary,HUN,2014,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.0999984741211
Hungary,HUN,1990,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,98.8000030517578
Hungary,HUN,1980,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,98.4541320800781
Hungary,HUN,2021,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.0999984741211
Hungary,HUN,2014,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.1600036621094
Hungary,HUN,1990,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.3000030517578
Hungary,HUN,1980,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.3031921386719
Hungary,HUN,2020,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.979170024394989
Hungary,HUN,2019,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.986580014228821
Hungary,HUN,2018,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.992959976196289
Hungary,HUN,2017,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.994189977645874
