ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
NGA,345993,Ideal number of children [Men]: 0,0.8,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID0,22234180,I,1000,0,Total,Total,0,,1,1,PRIDLCMID0,,2003,DHS,2093,2086,,,
NGA,345994,Ideal number of children [Men]: 1,0.1,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID1,22234190,I,1000,0,Total,Total,0,,1,1,PRIDLCMID1,,2003,DHS,2093,2086,,,
NGA,346000,Ideal number of children [Men]: 2,1.2,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID2,22234200,I,1000,0,Total,Total,0,,1,1,PRIDLCMID2,,2003,DHS,2093,2086,,,
NGA,345995,Ideal number of children [Men]: 3,5.3,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID3,22234210,I,1000,0,Total,Total,0,,1,1,PRIDLCMID3,,2003,DHS,2093,2086,,,
NGA,346001,Ideal number of children [Men]: 4,17.8,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID4,22234220,I,1000,0,Total,Total,0,,1,1,PRIDLCMID4,,2003,DHS,2093,2086,,,
NGA,345997,Ideal number of children [Men]: 5,16.9,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID5,22234230,I,1000,0,Total,Total,0,,1,1,PRIDLCMID5,,2003,DHS,2093,2086,,,
NGA,346002,Ideal number of children [Men]: 6+,43.6,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_ID6,22234240,I,1000,0,Total,Total,0,,1,1,PRIDLCMID6,,2003,DHS,2093,2086,,,
NGA,345998,Ideal number of children [Men]: Non-numeric response,14.4,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_IDN,22234250,I,1000,0,Total,Total,0,,1,1,PRIDLCMIDN,,2003,DHS,2093,2086,,,
NGA,544814,Mean ideal number of children for all men,8.3,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_MNA,22234290,I,1000,0,Total,Total,0,,1,1,PRIDLCMMNA,,2003,DHS,1792,1797,,,
NGA,624434,Mean ideal number of children for currently married men,10.5,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_MNM,22234320,I,1000,0,Total,Total,0,,1,1,PRIDLCMMNM,,2003,DHS,793,762,,,
NGA,542487,Mean ideal number of children for all men 15-54(59),8.6,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_M5A,22234350,I,1000,0,Total,Total,0,,1,1,PRIDLCMM5A,,2003,DHS,1982,1992,,,
NGA,716530,Mean ideal number of children for currently married men 15-54(59),10.6,1,NG,Nigeria,2003,NG2003DHS,PR_IDLC_M_M5M,22234380,I,1000,0,Total,Total,0,,1,1,PRIDLCMM5M,,2003,DHS,972,946,,,
NGA,127765,Knowledge of any method of contraception (all men),90.9,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_ANY,32364010,I,1000,0,Total,Total,0,,1,1,FPKMTAMANY,,2003,DHS,2093,2086,,,
NGA,127767,Knowledge of any modern method of contraception (all men),90.5,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_MOD,32364020,I,1000,0,Total,Total,0,,1,1,FPKMTAMMOD,,2003,DHS,2093,2086,,,
NGA,127766,Knowledge of female sterilization (all men),38.2,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_FST,32364030,I,1000,0,Total,Total,0,,1,1,FPKMTAMFST,,2003,DHS,2093,2086,,,
NGA,127768,Knowledge of male sterilization (all men),20.8,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_MST,32364040,I,1000,0,Total,Total,0,,1,1,FPKMTAMMST,,2003,DHS,2093,2086,,,
NGA,127786,Knowledge of pill (all men),58.8,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_PIL,32364050,I,1000,0,Total,Total,0,,1,1,FPKMTAMPIL,,2003,DHS,2093,2086,,,
NGA,127787,Knowledge of IUD (all men),25.8,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_IUD,32364060,I,1000,0,Total,Total,0,,1,1,FPKMTAMIUD,,2003,DHS,2093,2086,,,
NGA,127788,Knowledge of injections (all men),53.7,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_INJ,32364070,I,1000,0,Total,Total,0,,1,1,FPKMTAMINJ,,2003,DHS,2093,2086,,,
NGA,127769,Knowledge of implants (all men),17.5,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_IMP,32364090,I,1000,0,Total,Total,0,,1,1,FPKMTAMIMP,,2003,DHS,2093,2086,,,
NGA,127772,Knowledge of condom (all men),88.1,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_MCN,32364100,I,1000,0,Total,Total,0,,1,1,FPKMTAMMCN,,2003,DHS,2093,2086,,,
NGA,127770,Knowledge of female condom (all men),20.4,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_FCN,32364110,I,1000,0,Total,Total,0,,1,1,FPKMTAMFCN,,2003,DHS,2093,2086,,,
NGA,127784,Knowledge of lactational amenorrhea method (all men),18.6,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_LAM,32364120,I,1000,0,Total,Total,0,,1,1,FPKMTAMLAM,,2003,DHS,2093,2086,,,
NGA,127785,Knowledge of emergency contraception (all men),29.2,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_EMC,32364130,I,1000,0,Total,Total,0,,1,1,FPKMTAMEMC,,2003,DHS,2093,2086,,,
NGA,127775,Knowledge of diaphragm (all men),11,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_DIA,32364140,I,1000,0,Total,Total,0,,1,1,FPKMTAMDIA,,2003,DHS,2093,2086,,,
NGA,127776,Knowledge of foam or jelly (all men),15.4,1,NG,Nigeria,2003,NG2003DHS,FP_KMTA_M_FOM,32364150,I,1000,0,Total,Total,0,,1,1,FPKMTAMFOM,,2003,DHS,2093,2086,,,
